label,line,construct,treatment,id,ari_freq
2.659999847,#8-7_1uM_TA,#8-7,1uM_TA,4,1.037567084
2.940000057,#8-7_1uM_TA,#8-7,1uM_TA,4,0.880143113
3.21999979,#8-7_1uM_TA,#8-7,1uM_TA,4,0.615384615
3.5,#8-7_1uM_TA,#8-7,1uM_TA,4,0.830053667
3.78000021,#8-7_1uM_TA,#8-7,1uM_TA,4,0.5509839
4.059999943,#8-7_1uM_TA,#8-7,1uM_TA,4,0.636851521
4.340000153,#8-7_1uM_TA,#8-7,1uM_TA,4,0.701252236
4.619999886,#8-7_1uM_TA,#8-7,1uM_TA,4,0.493738819
4.900000095,#8-7_1uM_TA,#8-7,1uM_TA,4,0.393559928
5.180000305,#8-7_1uM_TA,#8-7,1uM_TA,4,0.457960644
5.460000038,#8-7_1uM_TA,#8-7,1uM_TA,4,0.400715564
5.739999771,#8-7_1uM_TA,#8-7,1uM_TA,4,0.393559928
6.019999981,#8-7_1uM_TA,#8-7,1uM_TA,4,0.314847943
6.300000191,#8-7_1uM_TA,#8-7,1uM_TA,4,0.250447227
6.579999924,#8-7_1uM_TA,#8-7,1uM_TA,4,0.350626118
6.859999657,#8-7_1uM_TA,#8-7,1uM_TA,4,0.236135957
7.140000343,#8-7_1uM_TA,#8-7,1uM_TA,4,0.186046512
7.420000076,#8-7_1uM_TA,#8-7,1uM_TA,4,0.293381038
7.699999809,#8-7_1uM_TA,#8-7,1uM_TA,4,0.314847943
7.980000019,#8-7_1uM_TA,#8-7,1uM_TA,4,0.250447227
8.260000229,#8-7_1uM_TA,#8-7,1uM_TA,4,0.171735242
8.539999962,#8-7_1uM_TA,#8-7,1uM_TA,4,0.157423971
8.819999695,#8-7_1uM_TA,#8-7,1uM_TA,4,0.157423971
9.100000381,#8-7_1uM_TA,#8-7,1uM_TA,4,0.178890877
9.380000114,#8-7_1uM_TA,#8-7,1uM_TA,4,0.135957066
9.659999847,#8-7_1uM_TA,#8-7,1uM_TA,4,0.121645796
9.940000534,#8-7_1uM_TA,#8-7,1uM_TA,4,0.157423971
10.21999931,#8-7_1uM_TA,#8-7,1uM_TA,4,0.157423971
10.5,#8-7_1uM_TA,#8-7,1uM_TA,4,0.186046512
10.78000069,#8-7_1uM_TA,#8-7,1uM_TA,4,0.107334526
11.05999947,#8-7_1uM_TA,#8-7,1uM_TA,4,0.150268336
11.34000015,#8-7_1uM_TA,#8-7,1uM_TA,4,0.143112701
11.61999989,#8-7_1uM_TA,#8-7,1uM_TA,4,0.157423971
11.89999962,#8-7_1uM_TA,#8-7,1uM_TA,4,0.071556351
12.18000031,#8-7_1uM_TA,#8-7,1uM_TA,4,0.150268336
12.46000004,#8-7_1uM_TA,#8-7,1uM_TA,4,0.135957066
12.73999977,#8-7_1uM_TA,#8-7,1uM_TA,4,0.093023256
13.02000046,#8-7_1uM_TA,#8-7,1uM_TA,4,0.114490161
13.29999924,#8-7_1uM_TA,#8-7,1uM_TA,4,0.093023256
13.57999992,#8-7_1uM_TA,#8-7,1uM_TA,4,0.107334526
13.86000061,#8-7_1uM_TA,#8-7,1uM_TA,4,0.078711986
-13.86000061,#6-7_1uM_TA,#6-7,1uM_TA,1,0
-13.57999992,#6-7_1uM_TA,#6-7,1uM_TA,1,0
-13.29999924,#6-7_1uM_TA,#6-7,1uM_TA,1,0
-13.02000046,#6-7_1uM_TA,#6-7,1uM_TA,1,0.00795039
-12.73999977,#6-7_1uM_TA,#6-7,1uM_TA,1,0.00795039
-12.46000004,#6-7_1uM_TA,#6-7,1uM_TA,1,0.011925584
-12.18000031,#6-7_1uM_TA,#6-7,1uM_TA,1,0.003975195
-11.89999962,#6-7_1uM_TA,#6-7,1uM_TA,1,0.00795039
-11.61999989,#6-7_1uM_TA,#6-7,1uM_TA,1,0.003975195
-11.34000015,#6-7_1uM_TA,#6-7,1uM_TA,1,0.019875974
-11.05999947,#6-7_1uM_TA,#6-7,1uM_TA,1,0.019875974
-10.78000069,#6-7_1uM_TA,#6-7,1uM_TA,1,0.043727143
-10.5,#6-7_1uM_TA,#6-7,1uM_TA,1,0.063603117
-10.21999931,#6-7_1uM_TA,#6-7,1uM_TA,1,0.039751948
-9.940000534,#6-7_1uM_TA,#6-7,1uM_TA,1,0.095404675
-9.659999847,#6-7_1uM_TA,#6-7,1uM_TA,1,0.115280649
-9.380000114,#6-7_1uM_TA,#6-7,1uM_TA,1,0.202734934
-9.100000381,#6-7_1uM_TA,#6-7,1uM_TA,1,0.262362856
-8.819999695,#6-7_1uM_TA,#6-7,1uM_TA,1,0.337891557
-8.539999962,#6-7_1uM_TA,#6-7,1uM_TA,1,0.433296232
-8.260000229,#6-7_1uM_TA,#6-7,1uM_TA,1,0.536651296
-7.980000019,#6-7_1uM_TA,#6-7,1uM_TA,1,0.751311814
-7.699999809,#6-7_1uM_TA,#6-7,1uM_TA,1,0.9142948
-7.420000076,#6-7_1uM_TA,#6-7,1uM_TA,1,0.918269995
-7.140000343,#6-7_1uM_TA,#6-7,1uM_TA,1,1.136905708
-6.859999657,#6-7_1uM_TA,#6-7,1uM_TA,1,1.232310383
-6.579999924,#6-7_1uM_TA,#6-7,1uM_TA,1,1.510574018
-6.300000191,#6-7_1uM_TA,#6-7,1uM_TA,1,1.538400382
-6.019999981,#6-7_1uM_TA,#6-7,1uM_TA,1,1.613929083
-5.739999771,#6-7_1uM_TA,#6-7,1uM_TA,1,1.641755446
-5.460000038,#6-7_1uM_TA,#6-7,1uM_TA,1,1.784862458
-5.180000305,#6-7_1uM_TA,#6-7,1uM_TA,1,1.94387025
-4.900000095,#6-7_1uM_TA,#6-7,1uM_TA,1,1.93591986
-4.619999886,#6-7_1uM_TA,#6-7,1uM_TA,1,2.007473366
-4.340000153,#6-7_1uM_TA,#6-7,1uM_TA,1,2.055175704
-4.059999943,#6-7_1uM_TA,#6-7,1uM_TA,1,2.158530768
-3.78000021,#6-7_1uM_TA,#6-7,1uM_TA,1,2.094927651
-3.5,#6-7_1uM_TA,#6-7,1uM_TA,1,2.2102083
-3.21999979,#6-7_1uM_TA,#6-7,1uM_TA,1,2.365240897
-2.940000057,#6-7_1uM_TA,#6-7,1uM_TA,1,2.663380506
-2.659999847,#6-7_1uM_TA,#6-7,1uM_TA,1,3.335188424
-2.380000114,#6-7_1uM_TA,#6-7,1uM_TA,1,3.991095564
-2.099999905,#6-7_1uM_TA,#6-7,1uM_TA,1,4.937191922
-1.819999933,#6-7_1uM_TA,#6-7,1uM_TA,1,5.99856893
-1.539999962,#6-7_1uM_TA,#6-7,1uM_TA,1,6.567021784
-1.25999999,#6-7_1uM_TA,#6-7,1uM_TA,1,6.535220226
-0.980000019,#6-7_1uM_TA,#6-7,1uM_TA,1,5.338686596
-0.699999988,#6-7_1uM_TA,#6-7,1uM_TA,1,4.658928287
-0.420000017,#6-7_1uM_TA,#6-7,1uM_TA,1,3.5061218
-0.140000001,#6-7_1uM_TA,#6-7,1uM_TA,1,2.58387661
0.140000001,#6-7_1uM_TA,#6-7,1uM_TA,1,2.293687391
0.420000017,#6-7_1uM_TA,#6-7,1uM_TA,1,1.876291938
0.699999988,#6-7_1uM_TA,#6-7,1uM_TA,1,1.351566227
0.980000019,#6-7_1uM_TA,#6-7,1uM_TA,1,1.184608046
1.25999999,#6-7_1uM_TA,#6-7,1uM_TA,1,0.969947527
1.539999962,#6-7_1uM_TA,#6-7,1uM_TA,1,0.850691684
1.819999933,#6-7_1uM_TA,#6-7,1uM_TA,1,0.735411035
2.099999905,#6-7_1uM_TA,#6-7,1uM_TA,1,0.651931945
2.380000114,#6-7_1uM_TA,#6-7,1uM_TA,1,0.612179997
2.659999847,#6-7_1uM_TA,#6-7,1uM_TA,1,0.449197011
2.940000057,#6-7_1uM_TA,#6-7,1uM_TA,1,0.369693115
3.21999979,#6-7_1uM_TA,#6-7,1uM_TA,1,0.357767531
3.5,#6-7_1uM_TA,#6-7,1uM_TA,1,0.314040388
3.78000021,#6-7_1uM_TA,#6-7,1uM_TA,1,0.286214024
4.059999943,#6-7_1uM_TA,#6-7,1uM_TA,1,0.27428844
4.340000153,#6-7_1uM_TA,#6-7,1uM_TA,1,0.242486882
4.619999886,#6-7_1uM_TA,#6-7,1uM_TA,1,0.28223883
4.900000095,#6-7_1uM_TA,#6-7,1uM_TA,1,0.18285896
5.180000305,#6-7_1uM_TA,#6-7,1uM_TA,1,0.166958181
5.460000038,#6-7_1uM_TA,#6-7,1uM_TA,1,0.214660518
5.739999771,#6-7_1uM_TA,#6-7,1uM_TA,1,0.123231038
6.019999981,#6-7_1uM_TA,#6-7,1uM_TA,1,0.170933376
6.300000191,#6-7_1uM_TA,#6-7,1uM_TA,1,0.174908571
6.579999924,#6-7_1uM_TA,#6-7,1uM_TA,1,0.127206233
6.859999657,#6-7_1uM_TA,#6-7,1uM_TA,1,0.111305454
7.140000343,#6-7_1uM_TA,#6-7,1uM_TA,1,0.162982986
7.420000076,#6-7_1uM_TA,#6-7,1uM_TA,1,0.111305454
7.699999809,#6-7_1uM_TA,#6-7,1uM_TA,1,0.135156623
7.980000019,#6-7_1uM_TA,#6-7,1uM_TA,1,0.09937987
8.260000229,#6-7_1uM_TA,#6-7,1uM_TA,1,0.107330259
8.539999962,#6-7_1uM_TA,#6-7,1uM_TA,1,0.115280649
8.819999695,#6-7_1uM_TA,#6-7,1uM_TA,1,0.09142948
9.100000381,#6-7_1uM_TA,#6-7,1uM_TA,1,0.071553506
9.380000114,#6-7_1uM_TA,#6-7,1uM_TA,1,0.071553506
9.659999847,#6-7_1uM_TA,#6-7,1uM_TA,1,0.055652727
9.940000534,#6-7_1uM_TA,#6-7,1uM_TA,1,0.067578311
10.21999931,#6-7_1uM_TA,#6-7,1uM_TA,1,0.067578311
10.5,#6-7_1uM_TA,#6-7,1uM_TA,1,0.09937987
10.78000069,#6-7_1uM_TA,#6-7,1uM_TA,1,0.067578311
11.05999947,#6-7_1uM_TA,#6-7,1uM_TA,1,0.079503896
11.34000015,#6-7_1uM_TA,#6-7,1uM_TA,1,0.08347909
11.61999989,#6-7_1uM_TA,#6-7,1uM_TA,1,0.051677532
11.89999962,#6-7_1uM_TA,#6-7,1uM_TA,1,0.039751948
12.18000031,#6-7_1uM_TA,#6-7,1uM_TA,1,0.051677532
12.46000004,#6-7_1uM_TA,#6-7,1uM_TA,1,0.071553506
12.73999977,#6-7_1uM_TA,#6-7,1uM_TA,1,0.055652727
13.02000046,#6-7_1uM_TA,#6-7,1uM_TA,1,0.035776753
13.29999924,#6-7_1uM_TA,#6-7,1uM_TA,1,0.051677532
13.57999992,#6-7_1uM_TA,#6-7,1uM_TA,1,0.059627922
13.86000061,#6-7_1uM_TA,#6-7,1uM_TA,1,0.043727143
-13.86000061,#6-7_1uM_TA,#6-7,1uM_TA,2,0
-13.57999992,#6-7_1uM_TA,#6-7,1uM_TA,2,0.003691672
-13.29999924,#6-7_1uM_TA,#6-7,1uM_TA,2,0
-13.02000046,#6-7_1uM_TA,#6-7,1uM_TA,2,0
-12.73999977,#6-7_1uM_TA,#6-7,1uM_TA,2,0.003691672
-12.46000004,#6-7_1uM_TA,#6-7,1uM_TA,2,0.003691672
-12.18000031,#6-7_1uM_TA,#6-7,1uM_TA,2,0
-11.89999962,#6-7_1uM_TA,#6-7,1uM_TA,2,0.003691672
-11.61999989,#6-7_1uM_TA,#6-7,1uM_TA,2,0.018458358
-11.34000015,#6-7_1uM_TA,#6-7,1uM_TA,2,0.007383343
-11.05999947,#6-7_1uM_TA,#6-7,1uM_TA,2,0.044300059
-10.78000069,#6-7_1uM_TA,#6-7,1uM_TA,2,0.040608387
-10.5,#6-7_1uM_TA,#6-7,1uM_TA,2,0.047991731
-10.21999931,#6-7_1uM_TA,#6-7,1uM_TA,2,0.081216775
-9.940000534,#6-7_1uM_TA,#6-7,1uM_TA,2,0.158741878
-9.659999847,#6-7_1uM_TA,#6-7,1uM_TA,2,0.191966923
-9.380000114,#6-7_1uM_TA,#6-7,1uM_TA,2,0.306408742
-9.100000381,#6-7_1uM_TA,#6-7,1uM_TA,2,0.313792085
-8.819999695,#6-7_1uM_TA,#6-7,1uM_TA,2,0.457767277
-8.539999962,#6-7_1uM_TA,#6-7,1uM_TA,2,0.609125812
-8.260000229,#6-7_1uM_TA,#6-7,1uM_TA,2,0.623892499
-7.980000019,#6-7_1uM_TA,#6-7,1uM_TA,2,0.701417602
-7.699999809,#6-7_1uM_TA,#6-7,1uM_TA,2,0.815859421
-7.420000076,#6-7_1uM_TA,#6-7,1uM_TA,2,0.867542823
-7.140000343,#6-7_1uM_TA,#6-7,1uM_TA,2,1.037359716
-6.859999657,#6-7_1uM_TA,#6-7,1uM_TA,2,1.144418193
-6.579999924,#6-7_1uM_TA,#6-7,1uM_TA,2,1.177643237
-6.300000191,#6-7_1uM_TA,#6-7,1uM_TA,2,1.258860012
-6.019999981,#6-7_1uM_TA,#6-7,1uM_TA,2,1.269935027
-5.739999771,#6-7_1uM_TA,#6-7,1uM_TA,2,1.609568813
-5.460000038,#6-7_1uM_TA,#6-7,1uM_TA,2,1.605877141
-5.180000305,#6-7_1uM_TA,#6-7,1uM_TA,2,1.616952156
-4.900000095,#6-7_1uM_TA,#6-7,1uM_TA,2,1.520968695
-4.619999886,#6-7_1uM_TA,#6-7,1uM_TA,2,1.709243946
-4.340000153,#6-7_1uM_TA,#6-7,1uM_TA,2,1.823685765
-4.059999943,#6-7_1uM_TA,#6-7,1uM_TA,2,1.801535735
-3.78000021,#6-7_1uM_TA,#6-7,1uM_TA,2,1.915977555
-3.5,#6-7_1uM_TA,#6-7,1uM_TA,2,1.941819256
-3.21999979,#6-7_1uM_TA,#6-7,1uM_TA,2,2.107944477
-2.940000057,#6-7_1uM_TA,#6-7,1uM_TA,2,2.2999114
-2.659999847,#6-7_1uM_TA,#6-7,1uM_TA,2,2.790903721
-2.380000114,#6-7_1uM_TA,#6-7,1uM_TA,2,3.352037803
-2.099999905,#6-7_1uM_TA,#6-7,1uM_TA,2,4.20481394
-1.819999933,#6-7_1uM_TA,#6-7,1uM_TA,2,4.83239811
-1.539999962,#6-7_1uM_TA,#6-7,1uM_TA,2,5.382457177
-1.25999999,#6-7_1uM_TA,#6-7,1uM_TA,2,5.382457177
-0.980000019,#6-7_1uM_TA,#6-7,1uM_TA,2,5.053898405
-0.699999988,#6-7_1uM_TA,#6-7,1uM_TA,2,4.898848198
-0.420000017,#6-7_1uM_TA,#6-7,1uM_TA,2,3.891021855
-0.140000001,#6-7_1uM_TA,#6-7,1uM_TA,2,3.112079149
0.140000001,#6-7_1uM_TA,#6-7,1uM_TA,2,2.528795038
0.420000017,#6-7_1uM_TA,#6-7,1uM_TA,2,2.274069699
0.699999988,#6-7_1uM_TA,#6-7,1uM_TA,2,1.668635558
0.980000019,#6-7_1uM_TA,#6-7,1uM_TA,2,1.472976964
1.25999999,#6-7_1uM_TA,#6-7,1uM_TA,2,1.089043119
1.539999962,#6-7_1uM_TA,#6-7,1uM_TA,2,0.948759598
1.819999933,#6-7_1uM_TA,#6-7,1uM_TA,2,0.753101004
2.099999905,#6-7_1uM_TA,#6-7,1uM_TA,2,0.62758417
2.380000114,#6-7_1uM_TA,#6-7,1uM_TA,2,0.55744241
2.659999847,#6-7_1uM_TA,#6-7,1uM_TA,2,0.454075605
2.940000057,#6-7_1uM_TA,#6-7,1uM_TA,2,0.553750738
3.21999979,#6-7_1uM_TA,#6-7,1uM_TA,2,0.446692262
3.5,#6-7_1uM_TA,#6-7,1uM_TA,2,0.328558771
3.78000021,#6-7_1uM_TA,#6-7,1uM_TA,2,0.343325458
4.059999943,#6-7_1uM_TA,#6-7,1uM_TA,2,0.30271707
4.340000153,#6-7_1uM_TA,#6-7,1uM_TA,2,0.262108683
4.619999886,#6-7_1uM_TA,#6-7,1uM_TA,2,0.258417011
4.900000095,#6-7_1uM_TA,#6-7,1uM_TA,2,0.206733609
5.180000305,#6-7_1uM_TA,#6-7,1uM_TA,2,0.191966923
5.460000038,#6-7_1uM_TA,#6-7,1uM_TA,2,0.199350266
5.739999771,#6-7_1uM_TA,#6-7,1uM_TA,2,0.173508565
6.019999981,#6-7_1uM_TA,#6-7,1uM_TA,2,0.143975192
6.300000191,#6-7_1uM_TA,#6-7,1uM_TA,2,0.095983461
6.579999924,#6-7_1uM_TA,#6-7,1uM_TA,2,0.136591849
6.859999657,#6-7_1uM_TA,#6-7,1uM_TA,2,0.107058476
7.140000343,#6-7_1uM_TA,#6-7,1uM_TA,2,0.132900177
7.420000076,#6-7_1uM_TA,#6-7,1uM_TA,2,0.129208506
7.699999809,#6-7_1uM_TA,#6-7,1uM_TA,2,0.125516834
7.980000019,#6-7_1uM_TA,#6-7,1uM_TA,2,0.155050207
8.260000229,#6-7_1uM_TA,#6-7,1uM_TA,2,0.084908447
8.539999962,#6-7_1uM_TA,#6-7,1uM_TA,2,0.103366804
8.819999695,#6-7_1uM_TA,#6-7,1uM_TA,2,0.09229179
9.100000381,#6-7_1uM_TA,#6-7,1uM_TA,2,0.073833432
9.380000114,#6-7_1uM_TA,#6-7,1uM_TA,2,0.110750148
9.659999847,#6-7_1uM_TA,#6-7,1uM_TA,2,0.088600118
9.940000534,#6-7_1uM_TA,#6-7,1uM_TA,2,0.110750148
10.21999931,#6-7_1uM_TA,#6-7,1uM_TA,2,0.081216775
10.5,#6-7_1uM_TA,#6-7,1uM_TA,2,0.114441819
10.78000069,#6-7_1uM_TA,#6-7,1uM_TA,2,0.09229179
11.05999947,#6-7_1uM_TA,#6-7,1uM_TA,2,0.055375074
11.34000015,#6-7_1uM_TA,#6-7,1uM_TA,2,0.088600118
11.61999989,#6-7_1uM_TA,#6-7,1uM_TA,2,0.09229179
11.89999962,#6-7_1uM_TA,#6-7,1uM_TA,2,0.073833432
12.18000031,#6-7_1uM_TA,#6-7,1uM_TA,2,0.077525103
12.46000004,#6-7_1uM_TA,#6-7,1uM_TA,2,0.107058476
12.73999977,#6-7_1uM_TA,#6-7,1uM_TA,2,0.114441819
13.02000046,#6-7_1uM_TA,#6-7,1uM_TA,2,0.136591849
13.29999924,#6-7_1uM_TA,#6-7,1uM_TA,2,0.059066745
13.57999992,#6-7_1uM_TA,#6-7,1uM_TA,2,0.114441819
13.86000061,#6-7_1uM_TA,#6-7,1uM_TA,2,0.088600118
-13.86000061,#6-7_1uM_TA,#6-7,1uM_TA,3,0
-13.57999992,#6-7_1uM_TA,#6-7,1uM_TA,3,0.003247491
-13.29999924,#6-7_1uM_TA,#6-7,1uM_TA,3,0.003247491
-13.02000046,#6-7_1uM_TA,#6-7,1uM_TA,3,0.003247491
-12.73999977,#6-7_1uM_TA,#6-7,1uM_TA,3,0
-12.46000004,#6-7_1uM_TA,#6-7,1uM_TA,3,0
-12.18000031,#6-7_1uM_TA,#6-7,1uM_TA,3,0.009742474
-11.89999962,#6-7_1uM_TA,#6-7,1uM_TA,3,0.006494983
-11.61999989,#6-7_1uM_TA,#6-7,1uM_TA,3,0.019484948
-11.34000015,#6-7_1uM_TA,#6-7,1uM_TA,3,0.035722404
-11.05999947,#6-7_1uM_TA,#6-7,1uM_TA,3,0.061702335
-10.78000069,#6-7_1uM_TA,#6-7,1uM_TA,3,0.081187283
-10.5,#6-7_1uM_TA,#6-7,1uM_TA,3,0.087682265
-10.21999931,#6-7_1uM_TA,#6-7,1uM_TA,3,0.0746923
-9.940000534,#6-7_1uM_TA,#6-7,1uM_TA,3,0.129899653
-9.659999847,#6-7_1uM_TA,#6-7,1uM_TA,3,0.220829409
-9.380000114,#6-7_1uM_TA,#6-7,1uM_TA,3,0.237066866
-9.100000381,#6-7_1uM_TA,#6-7,1uM_TA,3,0.334491605
-8.819999695,#6-7_1uM_TA,#6-7,1uM_TA,3,0.405936414
-8.539999962,#6-7_1uM_TA,#6-7,1uM_TA,3,0.500113662
-8.260000229,#6-7_1uM_TA,#6-7,1uM_TA,3,0.558568506
-7.980000019,#6-7_1uM_TA,#6-7,1uM_TA,3,0.701458124
-7.699999809,#6-7_1uM_TA,#6-7,1uM_TA,3,0.805377846
-7.420000076,#6-7_1uM_TA,#6-7,1uM_TA,3,0.79238788
-7.140000343,#6-7_1uM_TA,#6-7,1uM_TA,3,0.91579255
-6.859999657,#6-7_1uM_TA,#6-7,1uM_TA,3,1.061929659
-6.579999924,#6-7_1uM_TA,#6-7,1uM_TA,3,1.175591855
-6.300000191,#6-7_1uM_TA,#6-7,1uM_TA,3,1.227551716
-6.019999981,#6-7_1uM_TA,#6-7,1uM_TA,3,1.169096873
-5.739999771,#6-7_1uM_TA,#6-7,1uM_TA,3,1.201571786
-5.460000038,#6-7_1uM_TA,#6-7,1uM_TA,3,1.438638652
-5.180000305,#6-7_1uM_TA,#6-7,1uM_TA,3,1.500340987
-4.900000095,#6-7_1uM_TA,#6-7,1uM_TA,3,1.562043322
-4.619999886,#6-7_1uM_TA,#6-7,1uM_TA,3,1.487351021
-4.340000153,#6-7_1uM_TA,#6-7,1uM_TA,3,1.549053356
-4.059999943,#6-7_1uM_TA,#6-7,1uM_TA,3,1.536063391
-3.78000021,#6-7_1uM_TA,#6-7,1uM_TA,3,1.652973078
-3.5,#6-7_1uM_TA,#6-7,1uM_TA,3,1.65622057
-3.21999979,#6-7_1uM_TA,#6-7,1uM_TA,3,1.588023252
-2.940000057,#6-7_1uM_TA,#6-7,1uM_TA,3,1.958237262
-2.659999847,#6-7_1uM_TA,#6-7,1uM_TA,3,2.302471341
-2.380000114,#6-7_1uM_TA,#6-7,1uM_TA,3,2.91949469
-2.099999905,#6-7_1uM_TA,#6-7,1uM_TA,3,3.867762154
-1.819999933,#6-7_1uM_TA,#6-7,1uM_TA,3,4.832267074
-1.539999962,#6-7_1uM_TA,#6-7,1uM_TA,3,5.699347254
-1.25999999,#6-7_1uM_TA,#6-7,1uM_TA,3,6.147501055
-0.980000019,#6-7_1uM_TA,#6-7,1uM_TA,3,6.387815413
-0.699999988,#6-7_1uM_TA,#6-7,1uM_TA,3,5.864969311
-0.420000017,#6-7_1uM_TA,#6-7,1uM_TA,3,5.280420875
-0.140000001,#6-7_1uM_TA,#6-7,1uM_TA,3,4.335400903
0.140000001,#6-7_1uM_TA,#6-7,1uM_TA,3,3.445588283
0.420000017,#6-7_1uM_TA,#6-7,1uM_TA,3,2.783100055
0.699999988,#6-7_1uM_TA,#6-7,1uM_TA,3,2.416133537
0.980000019,#6-7_1uM_TA,#6-7,1uM_TA,3,1.672458026
1.25999999,#6-7_1uM_TA,#6-7,1uM_TA,3,1.415906212
1.539999962,#6-7_1uM_TA,#6-7,1uM_TA,3,1.178839347
1.819999933,#6-7_1uM_TA,#6-7,1uM_TA,3,1.000227324
2.099999905,#6-7_1uM_TA,#6-7,1uM_TA,3,0.847595233
2.380000114,#6-7_1uM_TA,#6-7,1uM_TA,3,0.69171565
2.659999847,#6-7_1uM_TA,#6-7,1uM_TA,3,0.675478193
2.940000057,#6-7_1uM_TA,#6-7,1uM_TA,3,0.529341084
3.21999979,#6-7_1uM_TA,#6-7,1uM_TA,3,0.522846101
3.5,#6-7_1uM_TA,#6-7,1uM_TA,3,0.516351119
3.78000021,#6-7_1uM_TA,#6-7,1uM_TA,3,0.350729062
4.059999943,#6-7_1uM_TA,#6-7,1uM_TA,3,0.360471536
4.340000153,#6-7_1uM_TA,#6-7,1uM_TA,3,0.324749131
4.619999886,#6-7_1uM_TA,#6-7,1uM_TA,3,0.302016692
4.900000095,#6-7_1uM_TA,#6-7,1uM_TA,3,0.289026727
5.180000305,#6-7_1uM_TA,#6-7,1uM_TA,3,0.266294288
5.460000038,#6-7_1uM_TA,#6-7,1uM_TA,3,0.194849479
5.739999771,#6-7_1uM_TA,#6-7,1uM_TA,3,0.269541779
6.019999981,#6-7_1uM_TA,#6-7,1uM_TA,3,0.220829409
6.300000191,#6-7_1uM_TA,#6-7,1uM_TA,3,0.194849479
6.579999924,#6-7_1uM_TA,#6-7,1uM_TA,3,0.214334427
6.859999657,#6-7_1uM_TA,#6-7,1uM_TA,3,0.146137109
7.140000343,#6-7_1uM_TA,#6-7,1uM_TA,3,0.185107005
7.420000076,#6-7_1uM_TA,#6-7,1uM_TA,3,0.146137109
7.699999809,#6-7_1uM_TA,#6-7,1uM_TA,3,0.191601987
7.980000019,#6-7_1uM_TA,#6-7,1uM_TA,3,0.155879583
8.260000229,#6-7_1uM_TA,#6-7,1uM_TA,3,0.1493846
8.539999962,#6-7_1uM_TA,#6-7,1uM_TA,3,0.1493846
8.819999695,#6-7_1uM_TA,#6-7,1uM_TA,3,0.12340467
9.100000381,#6-7_1uM_TA,#6-7,1uM_TA,3,0.17211704
9.380000114,#6-7_1uM_TA,#6-7,1uM_TA,3,0.129899653
9.659999847,#6-7_1uM_TA,#6-7,1uM_TA,3,0.129899653
9.940000534,#6-7_1uM_TA,#6-7,1uM_TA,3,0.116909687
10.21999931,#6-7_1uM_TA,#6-7,1uM_TA,3,0.136394635
10.5,#6-7_1uM_TA,#6-7,1uM_TA,3,0.097424739
10.78000069,#6-7_1uM_TA,#6-7,1uM_TA,3,0.110414705
11.05999947,#6-7_1uM_TA,#6-7,1uM_TA,3,0.100672231
11.34000015,#6-7_1uM_TA,#6-7,1uM_TA,3,0.0746923
11.61999989,#6-7_1uM_TA,#6-7,1uM_TA,3,0.094177248
11.89999962,#6-7_1uM_TA,#6-7,1uM_TA,3,0.084434774
12.18000031,#6-7_1uM_TA,#6-7,1uM_TA,3,0.077939792
12.46000004,#6-7_1uM_TA,#6-7,1uM_TA,3,0.068197318
12.73999977,#6-7_1uM_TA,#6-7,1uM_TA,3,0.081187283
13.02000046,#6-7_1uM_TA,#6-7,1uM_TA,3,0.068197318
13.29999924,#6-7_1uM_TA,#6-7,1uM_TA,3,0.064949826
13.57999992,#6-7_1uM_TA,#6-7,1uM_TA,3,0.045464878
13.86000061,#6-7_1uM_TA,#6-7,1uM_TA,3,0.064949826
-13.86000061,#6-7_1uM_TA,#6-7,1uM_TA,4,0
-13.57999992,#6-7_1uM_TA,#6-7,1uM_TA,4,0
-13.29999924,#6-7_1uM_TA,#6-7,1uM_TA,4,0
-13.02000046,#6-7_1uM_TA,#6-7,1uM_TA,4,0.002944988
-12.73999977,#6-7_1uM_TA,#6-7,1uM_TA,4,0
-12.46000004,#6-7_1uM_TA,#6-7,1uM_TA,4,0.011779951
-12.18000031,#6-7_1uM_TA,#6-7,1uM_TA,4,0.011779951
-11.89999962,#6-7_1uM_TA,#6-7,1uM_TA,4,0.014724938
-11.61999989,#6-7_1uM_TA,#6-7,1uM_TA,4,0.017669926
-11.34000015,#6-7_1uM_TA,#6-7,1uM_TA,4,0.032394864
-11.05999947,#6-7_1uM_TA,#6-7,1uM_TA,4,0.053009777
-10.78000069,#6-7_1uM_TA,#6-7,1uM_TA,4,0.06184474
-10.5,#6-7_1uM_TA,#6-7,1uM_TA,4,0.106019555
-10.21999931,#6-7_1uM_TA,#6-7,1uM_TA,4,0.132524443
-9.940000534,#6-7_1uM_TA,#6-7,1uM_TA,4,0.153139357
-9.659999847,#6-7_1uM_TA,#6-7,1uM_TA,4,0.212039109
-9.380000114,#6-7_1uM_TA,#6-7,1uM_TA,4,0.241488986
-9.100000381,#6-7_1uM_TA,#6-7,1uM_TA,4,0.34750854
-8.819999695,#6-7_1uM_TA,#6-7,1uM_TA,4,0.362233479
-8.539999962,#6-7_1uM_TA,#6-7,1uM_TA,4,0.450583108
-8.260000229,#6-7_1uM_TA,#6-7,1uM_TA,4,0.562492638
-7.980000019,#6-7_1uM_TA,#6-7,1uM_TA,4,0.656732242
-7.699999809,#6-7_1uM_TA,#6-7,1uM_TA,4,0.662622217
-7.420000076,#6-7_1uM_TA,#6-7,1uM_TA,4,0.715631994
