label,line,construct,treatment,id,ari_freq
8.260000229,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.073597056
8.539999962,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.09199632
8.819999695,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.147194112
9.100000381,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.09199632
9.380000114,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.06133088
9.659999847,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.067463968
9.940000534,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.06133088
10.21999931,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.055197792
10.5,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.06133088
10.78000069,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.03066544
11.05999947,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.067463968
11.34000015,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.042931616
11.61999989,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.03066544
11.89999962,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.03066544
12.18000031,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.024532352
12.46000004,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.055197792
12.73999977,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.018399264
13.02000046,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.024532352
13.29999924,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.018399264
13.57999992,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.012266176
13.86000061,#8-7_1uM_DSP,#8-7,1uM_DSP,2,0.012266176
-13.86000061,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.004092155
-13.57999992,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.004092155
-13.29999924,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.008184311
-13.02000046,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.004092155
-12.73999977,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.008184311
-12.46000004,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.004092155
-12.18000031,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.004092155
-11.89999962,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.004092155
-11.61999989,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.020460777
-11.34000015,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0
-11.05999947,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.008184311
-10.78000069,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.012276466
-10.5,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.036829398
-10.21999931,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.053198019
-9.940000534,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.057290175
-9.659999847,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.057290175
-9.380000114,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.126856815
-9.100000381,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.143225437
-8.819999695,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.192331301
-8.539999962,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.188239146
-8.260000229,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.401031223
-7.980000019,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.388754757
-7.699999809,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.323280272
-7.420000076,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.556533126
-7.140000343,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.560625281
-6.859999657,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.597454679
-6.579999924,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.638376233
-6.300000191,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.945287883
-6.019999981,#8-7_1uM_DSP,#8-7,1uM_DSP,3,0.920734951
-5.739999771,#8-7_1uM_DSP,#8-7,1uM_DSP,3,1.153987805
-5.460000038,#8-7_1uM_DSP,#8-7,1uM_DSP,3,1.178540737
-5.180000305,#8-7_1uM_DSP,#8-7,1uM_DSP,3,1.223554446
-4.900000095,#8-7_1uM_DSP,#8-7,1uM_DSP,3,1.489544543
-4.619999886,#8-7_1uM_DSP,#8-7,1uM_DSP,3,1.784179727
-4.340000153,#8-7_1uM_DSP,#8-7,1uM_DSP,3,1.657322912
-4.059999943,#8-7_1uM_DSP,#8-7,1uM_DSP,3,1.906944388
-3.78000021,#8-7_1uM_DSP,#8-7,1uM_DSP,3,2.050169824
-3.5,#8-7_1uM_DSP,#8-7,1uM_DSP,3,2.189303106
-3.21999979,#8-7_1uM_DSP,#8-7,1uM_DSP,3,2.357081475
-2.940000057,#8-7_1uM_DSP,#8-7,1uM_DSP,3,2.447108892
-2.659999847,#8-7_1uM_DSP,#8-7,1uM_DSP,3,3.048655727
-2.380000114,#8-7_1uM_DSP,#8-7,1uM_DSP,3,3.392396775
-2.099999905,#8-7_1uM_DSP,#8-7,1uM_DSP,3,3.940745591
-1.819999933,#8-7_1uM_DSP,#8-7,1uM_DSP,3,4.734623726
