label,line,construct,treatment,id,ari_freq
-7.980000019,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.794306162
-7.699999809,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.928001258
-7.420000076,#8-7_1uM_DEX,#8-7,1uM_DEX,2,1.053831937
-7.140000343,#8-7_1uM_DEX,#8-7,1uM_DEX,2,1.270103417
-6.859999657,#8-7_1uM_DEX,#8-7,1uM_DEX,2,1.289764461
-6.579999924,#8-7_1uM_DEX,#8-7,1uM_DEX,2,1.56895128
-6.300000191,#8-7_1uM_DEX,#8-7,1uM_DEX,2,1.667256498
-6.019999981,#8-7_1uM_DEX,#8-7,1uM_DEX,2,1.977900987
-5.739999771,#8-7_1uM_DEX,#8-7,1uM_DEX,2,2.146985962
-5.460000038,#8-7_1uM_DEX,#8-7,1uM_DEX,2,2.017223074
-5.180000305,#8-7_1uM_DEX,#8-7,1uM_DEX,2,2.249223389
-4.900000095,#8-7_1uM_DEX,#8-7,1uM_DEX,2,2.30820652
-4.619999886,#8-7_1uM_DEX,#8-7,1uM_DEX,2,2.477291495
-4.340000153,#8-7_1uM_DEX,#8-7,1uM_DEX,2,2.449766034
-4.059999943,#8-7_1uM_DEX,#8-7,1uM_DEX,2,2.587393339
-3.78000021,#8-7_1uM_DEX,#8-7,1uM_DEX,2,2.320003146
-3.5,#8-7_1uM_DEX,#8-7,1uM_DEX,2,2.320003146
-3.21999979,#8-7_1uM_DEX,#8-7,1uM_DEX,2,2.316070937
-2.940000057,#8-7_1uM_DEX,#8-7,1uM_DEX,2,2.489088121
-2.659999847,#8-7_1uM_DEX,#8-7,1uM_DEX,2,3.051393968
-2.380000114,#8-7_1uM_DEX,#8-7,1uM_DEX,2,3.32271637
-2.099999905,#8-7_1uM_DEX,#8-7,1uM_DEX,2,4.211395541
-1.819999933,#8-7_1uM_DEX,#8-7,1uM_DEX,2,4.750108136
-1.539999962,#8-7_1uM_DEX,#8-7,1uM_DEX,2,5.634855098
-1.25999999,#8-7_1uM_DEX,#8-7,1uM_DEX,2,6.299398372
-0.980000019,#8-7_1uM_DEX,#8-7,1uM_DEX,2,6.755534584
-0.699999988,#8-7_1uM_DEX,#8-7,1uM_DEX,2,6.18143211
-0.420000017,#8-7_1uM_DEX,#8-7,1uM_DEX,2,4.486650151
-0.140000001,#8-7_1uM_DEX,#8-7,1uM_DEX,2,3.251936613
0.140000001,#8-7_1uM_DEX,#8-7,1uM_DEX,2,2.555935669
0.420000017,#8-7_1uM_DEX,#8-7,1uM_DEX,2,1.97003657
0.699999988,#8-7_1uM_DEX,#8-7,1uM_DEX,2,1.592544532
0.980000019,#8-7_1uM_DEX,#8-7,1uM_DEX,2,1.454917227
1.25999999,#8-7_1uM_DEX,#8-7,1uM_DEX,2,1.097086233
1.539999962,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.998781015
1.819999933,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.660611065
2.099999905,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.550509221
2.380000114,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.314576698
2.659999847,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.314576698
2.940000057,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.298847863
3.21999979,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.224135897
3.5,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.145491723
3.78000021,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.145491723
4.059999943,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.137627305
4.340000153,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.106169635
4.619999886,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.074711966
4.900000095,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.058983131
5.180000305,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.058983131
5.460000038,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.051118713
5.739999771,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.019661044
6.019999981,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.03145767
6.300000191,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.03145767
6.579999924,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.023593252
6.859999657,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.023593252
7.140000343,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.023593252
7.420000076,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.023593252
7.699999809,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.019661044
7.980000019,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.023593252
8.260000229,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.011796626
8.539999962,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.019661044
8.819999695,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.015728835
9.100000381,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.007864417
9.380000114,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.007864417
9.659999847,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.007864417
9.940000534,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0
10.21999931,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0
10.5,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0
10.78000069,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.007864417
11.05999947,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.003932209
11.34000015,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.003932209
11.61999989,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.003932209
11.89999962,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.003932209
12.18000031,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.007864417
12.46000004,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.003932209
12.73999977,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0
13.02000046,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0.007864417
13.29999924,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0
13.57999992,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0
13.86000061,#8-7_1uM_DEX,#8-7,1uM_DEX,2,0
-13.86000061,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0
-13.57999992,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0
-13.29999924,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0
-13.02000046,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0
-12.73999977,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0
-12.46000004,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.003669455
-12.18000031,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.003669455
-11.89999962,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0
-11.61999989,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.011008366
-11.34000015,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.007338911
-11.05999947,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.014677822
-10.78000069,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.029355644
-10.5,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.022016733
-10.21999931,#8-7_1uM_DEX,#8-7,1uM_DEX,3,0.069719654
